id,depth,nlits,attempt,timeout,status,solve_s,conflicts,proof_bytes,proof_lines,proof_sha,checker,verify_s,verified,elapsed_s,when,tail
125,0,14,1,600.0,UNSAT,2.4,57255,3652941,,bc7fa5454805db7c44d48e4977e952673150b4f61878714fea7f4487b7199c5c,drat-trim,1.6,True,36.7,21:25:50,
123,0,14,1,600.0,UNSAT,2.4,59497,3748266,,a62287707648234ce2b5a5e6edabc0b28230212fd2f93737df0757d3f5e7fd2f,drat-trim,1.7,True,36.8,21:25:50,
132,0,14,1,600.0,UNSAT,1.9,42687,3030493,,714c2a77d93ee84c66941b8a1367912fd42582c76c33226b55b8dad4e42ab5c1,drat-trim,1.4,True,37.4,21:25:51,
124,0,14,1,600.0,UNSAT,3.3,71906,4805382,,4510070319bd4c2f32717c7f586376efd8ea980ea913700689cdad90603b7485,drat-trim,2.5,True,38.5,21:25:52,
139,0,14,1,600.0,UNSAT,1.7,36705,2530303,,14937ed4e2151c39ab4a198b8484689201d08c8b1923a631e93ee722ff957c47,drat-trim,1.1,True,38.7,21:25:52,
138,0,14,1,600.0,UNSAT,1.9,43141,2850718,,4c6e540e5e31df4bca6c09de891d3deaf951d60618a9bea56f66e49e3f8ba7a8,drat-trim,1.3,True,38.8,21:25:52,
140,0,14,1,600.0,UNSAT,1.9,43382,2915206,,d0558d2fbfb0f407dff54822bf852a98b99d9e8e714982fbe77c57e6fcc05ea1,drat-trim,1.4,True,39.3,21:25:52,
145,0,14,1,600.0,UNSAT,1.6,37554,2438442,,f1a9a44c2cf16058738e01a47236d01813fc2f7642bf7a5f326dd3c580dc2c4e,drat-trim,1.0,True,39.5,21:25:53,
133,0,14,1,600.0,UNSAT,2.8,59856,4201950,,7c65f3913f2dd9bfe5b1178fb147ea2a0c24dcaf368356487a4b2c4152576e1e,drat-trim,2.0,True,39.6,21:25:53,
134,0,14,1,600.0,UNSAT,2.8,63572,4563835,,9b55c1b889581a7104182c8fea4362100ac255806fdbad6314700f5370bac0fe,drat-trim,2.2,True,39.9,21:25:53,
144,0,14,1,600.0,UNSAT,1.8,43481,2844341,,3d7c6c88b9043bf3200d18b1409b46389fb6e53d877989150e9416a98e37c12f,drat-trim,1.4,True,40.0,21:25:53,
